mean,std,rms,peak,kurtosis,skewness,crest_factor,peak_to_peak,fft_mean,fft_std,fft_peak,label
-0.002278895422213733,0.0666638123435734,0.06670275287066162,0.22305702553038678,-0.1533319588153037,-0.09873736079267625,3.344045269443312,0.4105550769230769,1.0963076048770692,2.8143957596565112,40.78716863889099,Normal
-0.0026557884510598866,0.06542491674268679,0.06547879766064951,0.20657641014577144,-0.2611808956715178,-0.18761223676843483,3.1548595455415755,0.3650769230769231,1.0644281803650864,2.7680646986249244,33.90253374469991,Normal
-0.0018901862875983484,0.06555006771998328,0.0655773145401382,0.1973973332226945,-0.3511541452135454,-0.1569638640051898,3.0101466384515945,0.3625735384615385,1.1061644849713388,2.755159520035876,34.50187315402327,Normal
-0.0018737863476945022,0.06348143866630167,0.06350908699091987,0.1973973332226945,-0.32204740841538726,-0.17454924586917905,3.108174629247933,0.38155753846153845,1.1083212111610126,2.6531531843361313,33.52463622815039,Normal
-0.0022606619486560406,0.06720334090736778,0.06724135350777817,0.23599117937654066,-0.1044764264022926,-0.23882457457064077,3.5096137527672004,0.4201513846153846,1.1277086077721747,2.828173566680916,35.785665534601975,Normal
-0.0017376974053868095,0.0670638339177334,0.06708634296202184,0.23599117937654066,-0.0977001006669389,-0.22116149180175937,3.5177231103261213,0.41431015384615383,1.1459204775418887,2.8125132908878654,33.62725891314556,Normal
-0.0016418443404829634,0.06292777580018037,0.0629491907811065,0.2094970255303868,-0.342558362839092,-0.17654173803011058,3.3280336506003447,0.37550769230769226,1.0888005557057705,2.633522263003176,32.83009445354825,Normal
-0.0038805889318291173,0.06424969008351182,0.06436677439708434,0.2094970255303868,-0.2780040656431946,-0.10433969224303404,3.2547386002676975,0.4005415384615384,1.1114439084300005,2.698251926229988,42.03515675325604,Normal
-0.002882433583271425,0.06535266724046014,0.06541620241808817,0.23369641014577142,-0.11559852728922637,-0.20080351833917565,3.5724545471919176,0.424740923076923,1.081443445420041,2.758887496404029,36.15443474865229,Normal
-0.0019930678981752714,0.06383952347816843,0.06387062765909189,0.23369641014577142,-0.008768928033207501,-0.3430080702913514,3.6589026653570835,0.4099292307692307,1.0445954180793855,2.696605837491265,36.46529546484393,Normal
-0.0036224681385598864,0.0648121860646898,0.06491334021523505,0.25101148706884835,0.06514741125001366,-0.274738372081226,3.866870597782755,0.43454584615384617,1.089041461285654,2.733240967330909,35.672253250417,Normal
-0.002610866876540656,0.06720441123111513,0.06725510772252061,0.25101148706884835,-0.10063604690462835,-0.18044371636876808,3.7322293457805786,0.43454584615384617,1.1213610877138753,2.831982434587681,39.304974256387595,Normal
-0.002407446503944502,0.0676690798258993,0.06771189085495462,0.2104457437003824,-0.1562574124661742,-0.12245359472291054,3.1079584506121916,0.4082603076923077,1.129800628353454,2.850490376314125,38.23867304555762,Normal
-0.0036038272130791173,0.06742642263352981,0.06752266315643297,0.2104457437003824,-0.1897958502433834,-0.12039568695925498,3.116668294038787,0.40283630769230766,1.096752100857498,2.8567814600757324,39.33028112227218,Normal
-0.003214506900579117,0.06542937219132575,0.06550828802498887,0.19239056399192525,-0.3665883872646658,-0.1362677540719108,2.9368888960255966,0.3700836923076923,1.0911932521981402,2.760273695402829,39.14272688689347,Normal
-0.0025970135111560403,0.06449772000510641,0.06454998346269525,0.20323856399192528,-0.2507033848172897,-0.15581000216822055,3.1485455576379264,0.3809316923076923,1.0540192576244019,2.726950364112885,36.56692261991811,Normal
-0.0025582037154829635,0.0639831321597793,0.06403425339008564,0.20323856399192528,-0.18085392152028312,-0.17428294660831378,3.1739038548078415,0.39261415384615383,1.0972810292861044,2.6845787220735366,34.32020693137328,Normal
-0.002738908643367579,0.061518961771052684,0.06157990157466115,0.26394564091500217,0.07201607209994387,-0.28199933929028675,4.2862303078929775,0.45332123076923075,1.0661079881384683,2.5777826199402973,32.9168266783685,Normal
-0.0022106472250983484,0.06283733307116988,0.06287620685641727,0.26394564091500217,0.2395101691070396,-0.3781558857324531,4.197862016357896,0.4297476923076923,1.0794927850717646,2.634635182638428,31.802135690609,Normal
-0.002845355458271425,0.0626715494769366,0.06273610731886405,0.23599117937654066,0.11945087429019852,-0.20192627737459218,3.7616484204370764,0.45060923076923076,1.0540170951415817,2.6393533887757736,32.248347563297905,Normal
-0.003274707922213733,0.06308188934228451,0.06316683049645626,0.21700717937654065,0.06938038428936899,-0.08436063852218435,3.4354609425142675,0.43162523076923076,1.0657475695438274,2.6566451574477563,32.47875522675757,Normal
-0.0011699131505791174,0.06827244641319406,0.06828246946341611,0.21700717937654065,-0.09548108950591105,-0.06784772936598492,3.178080417478152,0.43162523076923076,1.1372032877797067,2.8737367266116247,36.54065514172515,Normal
-0.002641018318848348,0.06894809857236384,0.06899866139647126,0.21461805139269013,-0.13564234599425795,-0.06332545557551426,3.1104668806316798,0.4220289230769231,1.149914742540852,2.9055342280809198,34.88278586368729,Normal
-0.0037163858068291174,0.06815884140817541,0.06826008486348377,0.2447530255303868,-0.10503966722577207,-0.19166406437254646,3.5855950906202247,0.4493575384615385,1.1710241547499771,2.86347926066686,36.577890272088176,Normal
-0.0020087547972137327,0.06422098410983451,0.06425239214123428,0.2447530255303868,-0.0755585503770444,-0.21661850125966087,3.8092437805500943,0.41827384615384616,1.0754959532206327,2.703048989258038,34.28422572204689,Normal
-0.0022228707827906557,0.06124190397859798,0.06128223198807955,0.20094379476115604,-0.22704888899607578,-0.2145203602255774,3.2789894870726006,0.3730043076923077,1.0518715474899143,2.568068187585646,32.72969437210991,Normal
-0.0013838254101945016,0.0642252977508336,0.06424020426453463,0.19405948706884835,-0.1469816595526039,-0.16319475711497722,3.020841683000368,0.371544,1.1022810365923994,2.6908349276824435,33.35852285381978,Normal
-0.0001813329222137326,0.06436925777168381,0.06436951318525064,0.2449616409150022,-0.015356194110642818,-0.2090879744665734,3.8055537227610468,0.4224461538461538,1.0845302202391713,2.7036297695425207,33.334937592998095,Normal
-0.0010094789558675792,0.06647846423609904,0.0664861282896864,0.2449616409150022,-0.11694262266747035,-0.3079490453783116,3.684402248228995,0.4314166153846154,1.0737917026111041,2.811058146780085,36.996643915104684,Normal
-0.0016947112275021944,0.06947853431101966,0.06949919982382646,0.22472594860730988,-0.2666249128824494,-0.2780152090328265,3.233504110171302,0.41118092307692305,1.109562673361928,2.9439558282314184,38.77262195657887,Normal
4.877555134395978e-05,0.06697199878833741,0.0669720165498955,0.22472594860730988,-0.23767067820591947,-0.2656245980920476,3.355520108974657,0.3876073846153846,1.101361872849839,2.8236146370839945,35.23576656112173,Normal
0.0010328738085554979,0.06630117798760685,0.06630922281891655,0.21679856399192526,-0.21587218761153038,-0.23268966605476094,3.2695084401309953,0.3961606153846154,1.1388607238707715,2.7766992579116034,32.35394905198561,Normal
-0.0002708704823098869,0.06348486058221085,0.06348543844033006,0.21679856399192526,-0.14989233005286096,-0.19497202092710908,3.4149337072658135,0.3961606153846154,1.1099518402227868,2.6499845440893846,33.0610113486768,Normal
0.0007045694215362672,0.06303666120312909,0.06304059861476448,0.20699364091500216,-0.21731797381681028,-0.20200055260712502,3.2834973831954275,0.37550769230769226,1.087480522571329,2.6376869899757076,33.25752218882854,Normal
0.0023100318614401134,0.0662486905173755,0.06628895264271316,0.20699364091500216,-0.1897963125758837,-0.28172522124384536,3.1225963354467994,0.3947003076923077,1.110993968010246,2.788546991292252,35.62181550845477,Normal
0.0007033470657670361,0.06419149056097369,0.06419534373717846,0.21450379476115605,-0.08337838619443882,-0.23695108292087833,3.3414229434647424,0.40471384615384615,1.0691565856432668,2.7014460798968667,35.59650382294997,Normal
0.0008770234479785746,0.06275282825595659,0.06275895652613966,0.2193019486073099,-0.07860181004788958,-0.16826483559386193,3.494353003886121,0.409512,1.0148719453644706,2.6529305306316284,35.58313852578409,Normal
0.00044716166913242044,0.06403450121318066,0.06403606248965638,0.2193019486073099,-0.12267670362005179,-0.18648452201375534,3.424663224730081,0.4111809230769231,1.072921836048341,2.692083293881486,33.359748068804564,Normal
-0.0015592334630791177,0.0630408068147769,0.06306008668603626,0.21325210245346374,-0.09011607965365176,-0.06834671668255828,3.3817286547199195,0.4051310769230769,1.0770470731927602,2.6436665911444273,31.735056840302004,Normal
-0.0013214852659637327,0.06357651077938084,0.06359024332544175,0.21825887168423294,-0.05335687830590352,-0.06109863643200551,3.432269793716657,0.4049224615384615,1.0528753259765018,2.6789114146519646,34.43107965490967,Normal
-0.0009085327419252711,0.06380537778878331,0.06381184581652935,0.21825887168423294,-0.03682557342964676,-0.13949966072041767,3.420350383998166,0.4049224615384615,1.0664103911912706,2.6839924983904635,34.99472640997674,Normal
-0.002083522225098348,0.06357238810855805,0.0636065216364455,0.2341136409150022,0.11018001167517388,-0.2263548398779213,3.680654664392046,0.4207772307692308,1.0590743169204349,2.678251127681301,35.02636433713444,Normal
-0.0031785492683675783,0.06594149536751609,0.06601805803532536,0.2341136409150022,-0.042792113020504896,-0.25896250851062746,3.5462061067459847,0.4124326153846154,1.0817590488014874,2.788630275971099,34.110522064608126,Normal
-0.0022186944005791174,0.06514513036118014,0.0651829012442551,0.19948348706884833,-0.28104354426084077,-0.19472641322692746,3.060365263818221,0.36612,1.0975519011716484,2.7398950948802328,37.87794854838639,Normal
-0.004017187189040657,0.06244327098799243,0.06257235719222706,0.18529764091500217,-0.4045369124451321,-0.09861901075911991,2.961333869037733,0.35193415384615384,1.0847393073394183,2.6220074534835343,33.00265226337567,Normal
-0.003234879496732964,0.06254234174283117,0.06262594475164002,0.21262625629961757,-0.36137173812409706,-0.13951332626069543,3.395178416921712,0.3784283076923076,1.0867709388928242,2.621570958008038,31.954142583275917,Normal
-0.0003362665159637336,0.061133467245537844,0.06113439206069696,0.21262625629961757,-0.27771850427722633,-0.16388666186328038,3.4780137461858023,0.3784283076923076,1.0573558516003703,2.5566489436178594,33.750344794437396,Normal
-0.002726277633752195,0.06327830521839838,0.06333700735785582,0.21658994860730987,-0.275823780085517,-0.12818035200657787,3.419642911790993,0.38656430769230765,1.041021465280586,2.673425683224034,34.40515508089782,Normal
-0.004163156840482964,0.06678723947814012,0.06691686806769201,0.21658994860730987,-0.25381348815275917,-0.218090503345634,3.236701814324915,0.38656430769230765,1.0935607575101334,2.8302460077748424,35.45268629606966,Normal
-0.0037654837635598864,0.0652208611081876,0.06532946954986801,0.21846748706884833,-0.08262647691607183,-0.2186488430788147,3.3440878709060473,0.38885907692307686,1.053613787639133,2.7676120421526256,35.17841261204461,Normal
-0.0048702896529829644,0.0669289989825309,0.06710596565215028,0.21846748706884833,-0.16794630025010093,-0.21552427486935863,3.255559839131709,0.3974123076923077,1.0953459790060074,2.841015533613259,42.36358481491303,Normal
-0.005341304076059887,0.06662098591834223,0.06683476111998073,0.21200041014577142,-0.2586384036930549,-0.3106104765623217,3.1720081926827084,0.39094523076923077,1.0997325484654976,2.8279312846056675,39.09643945520544,Normal
-0.003795227753944502,0.06712554202751493,0.06723274608546036,0.2816779486073099,0.16549189877799453,-0.3334949044188949,4.1895945739046,0.490872,1.136339412831486,2.8276645125887767,37.023258630291735,Normal
-0.0029413103861560402,0.06794961377972797,0.06801324370739795,0.2816779486073099,0.3117219364652497,-0.30494286612549215,4.141516164189645,0.490872,1.2033694354889728,2.8360635951226083,34.637591210584944,Normal
-0.00341802913615604,0.06468117004103868,0.064771418704961,0.2530976409150022,-0.03426919978716514,-0.3093922375737393,3.907551287044168,0.4504006153846154,1.1024056741012047,2.7204184192128134,33.84317341362326,Normal
-0.0020928936193291173,0.06426626313596831,0.0643003326675947,0.19250482062345933,-0.2730570510224699,-0.1926488463567763,2.993838637184714,0.37780246153846153,1.0806729636286998,2.7034495148773536,34.261085559540334,Normal
-0.002113979256348348,0.06620051718373249,0.06623426140367183,0.21179179476115603,-0.20067970030215987,-0.08762705951459424,3.197616912350037,0.40429661538461537,1.1034944666106248,2.788544768693362,33.823566510089556,Normal
-0.0028294648332714252,0.06890318156498063,0.06896125217119689,0.2570613332226945,0.12049607682837493,-0.17742581457792364,3.727619855448326,0.4397612307692308,1.1682861640083728,2.8967366876848057,38.234587328585654,Normal
-0.0015417130303868097,0.06889798739545719,0.06891523450016435,0.2570613332226945,0.20470561765300888,-0.22512239385692073,3.7301089478128464,0.4397612307692308,1.13103120326866,2.9072705784158677,38.48291122904215,Normal
-0.0019362283549060402,0.06532022685418243,0.06534891748548095,0.22952410245346375,-0.15602568531062255,-0.14320322446904998,3.512286215808092,0.40846892307692306,1.1190433809134548,2.7388619387563966,37.807334921129325,Normal
-0.0023407262515406555,0.06390484298528298,0.06394769703717502,0.1811253332226945,-0.40954152140081845,-0.17604157220164462,2.8323980585909174,0.355272,1.0706443861054205,2.690695642276683,40.89863466873567,Normal
-0.00118947084288681,0.06235819269135508,0.06236953612636739,0.1811253332226945,-0.35038944621878754,-0.22314736973560328,2.904067340909965,0.35214276923076926,1.0299053347201998,2.628465037770443,38.5785104386854,Normal
-0.0013529609270214254,0.06456259578411648,0.06457677041826466,0.2388174360080747,-0.006129550717207888,-0.1248439071462797,3.6981941662835003,0.46479507692307687,1.0789590036475454,2.7166305750414637,38.6440853921342,Normal
-0.0028868136914445017,0.06726021917894132,0.06732214180556302,0.2388174360080747,0.029511398239048692,-0.03825712155428515,3.5473832122435867,0.46479507692307687,1.1145984679578687,2.838455190455603,35.934476178971515,Normal
-0.0025371180784637326,0.0667544508631078,0.06680264723930587,0.2257690255303868,-0.26170144059618394,-0.10524199389320481,3.3796418932868706,0.42035999999999996,1.1074967882219684,2.815319561807476,35.78025863488746,Normal
-0.0014435171169252714,0.06694913261355451,0.06696469293123178,0.21805025629961758,-0.15818613988210162,-0.09018543809309885,3.256197354595813,0.41994276923076923,1.1201050872157385,2.816632094944702,34.100841376576426,Normal
-0.0023605895327906564,0.06633193691801052,0.06637392739801712,0.21805025629961758,-0.09696719769759898,-0.06739000240433594,3.2851793545911794,0.41994276923076923,1.1264616659300826,2.7865671381345978,35.14772668263098,Normal
-0.002944468138559887,0.0645070073011068,0.06457417350275604,0.25580964091500213,-0.22202713595542445,-0.2017163864444068,3.961485322114662,0.43225107692307685,1.1083130098876393,2.707248413238888,34.35149139856114,Normal
-0.002211258402982963,0.06539379118208181,0.06543116680061946,0.25580964091500213,0.11204243659176161,-0.20895287926967504,3.909599248069964,0.4408043076923076,1.1179365618434753,2.7437576326115107,36.47051614261119,Normal
-0.003409167056829117,0.06364359223011212,0.06373483546675364,0.23035856399192528,0.10356869922389533,-0.1941585470890165,3.6143274230409803,0.4153532307692308,1.0725208075646209,2.6819288697718724,35.73860243947334,Normal
-0.003982757501540656,0.06227484380453294,0.06240207150564036,0.19405948706884835,-0.2961345325179021,-0.11921465222856654,3.109824434920007,0.3615304615384615,1.090636553689335,2.61112000016866,34.76907953301753,Normal
-0.002360487669809887,0.06322004464372312,0.06326409682271351,0.19656287168423295,-0.3692961016802978,-0.09060130978510643,3.107020905148835,0.36403384615384615,1.0722048525167625,2.6568011689226916,35.166085475361164,Normal
-0.0031531853861560405,0.06255760204834848,0.06263701902325015,0.22159671783807913,-0.2962318597572673,-0.1525880918872264,3.5377915638361683,0.39011076923076926,1.0846781812467055,2.62277541939989,30.441882031077274,Normal
-0.0028589032347137327,0.0641028013854106,0.06416652143573669,0.22159671783807913,-0.06796514494515504,-0.1760992425778,3.4534631539075065,0.3957433846153846,1.0953024750964109,2.6924651603972367,38.1036239427951,Normal
-0.0024092800375983487,0.06514146584439054,0.06518600465326486,0.21325210245346374,-0.08453056533625691,-0.2493795175329053,3.271439985632544,0.3994984615384615,1.1023293609184808,2.7384576511341545,33.67424880106062,Normal
-0.0034952412755791177,0.06406744947425588,0.06416272121497686,0.2124176409150022,-0.2966865300285497,-0.24323192812140557,3.3106083495467282,0.398664,1.0824970645707879,2.698988430445753,33.246059562431476,Normal
-0.0029057602058675793,0.06613427603508855,0.06619808085631555,0.22827241014577143,-0.07363665169040123,-0.16543950531581914,3.448323680204711,0.42870461538461535,1.116496731279576,2.783063761591826,33.54663729634297,Normal
-0.0023322716241368103,0.06764290082820085,0.06768309628986079,0.22827241014577143,-0.03988304270740395,-0.1588033816888266,3.3726649979324472,0.42870461538461535,1.1524023714163882,2.8398937210819493,34.074150711167235,Normal
-0.0022662644125983483,0.06566127537929901,0.06570037320155761,0.21512964091500217,-0.19417958374889777,-0.19817043274361248,3.2744051533403074,0.40367076923076917,1.1238413426964695,2.754590786517522,36.34366589853416,Normal
-0.002304666756348348,0.06649106746790172,0.06653099685018161,0.21512964091500217,-0.29248705198686764,-0.1657099595757009,3.233524984994456,0.39845538461538454,1.1085962522145039,2.8012683721401532,39.46446305620412,Normal
-0.0014119395928868098,0.06919394352064596,0.06920834771436393,0.22201394860730989,-0.3143182380194176,-0.20715551388271386,3.207907075065759,0.4053396923076923,1.1212652884374832,2.925123572076422,36.16197553279478,Normal
-0.002281441996732964,0.06576474656719464,0.06580430737141602,0.22201394860730989,-0.23301034157470957,-0.23044721711854876,3.3738513045479284,0.39428307692307696,1.116562928503296,2.7626452633231877,35.36214992135618,Normal
-0.0031203855063483485,0.06590185561059908,0.0659756877844292,0.22901251293115166,-0.035809019649024165,-0.00484263843059108,3.4711652166828033,0.42933046153846155,1.1396632769971777,2.7632634670661798,34.37742875790741,Normal
-0.0007025657948098867,0.06534861232021878,0.06535238886891807,0.2341136409150022,0.15917734884503032,-0.10627305344783639,3.5823272049985477,0.46312615384615385,1.1481584829906155,2.725732351393413,31.37528520850049,Normal
-0.001103600350098348,0.06237315469093433,0.062382917211621,0.2341136409150022,0.1515223743828953,-0.30086995934066896,3.7528485522011703,0.41952553846153845,1.0566072297234812,2.618421345434128,31.82044794135562,Normal
-0.002597522826059887,0.062384371149551233,0.06243842477638959,0.2190933332226945,0.011813376727336955,-0.20868842268728488,3.508950356394116,0.40450523076923073,1.0677396524456064,2.618777304329931,35.17937389959949,Normal
-0.0010093770928868103,0.06259535865903638,0.06260349645003101,0.20073517937654065,-0.17996697635019254,-0.06590275006904689,3.206453160585345,0.37446461538461534,1.079523559666752,2.6197771081677437,37.03825355851271,Normal
-0.0006294281746175794,0.06771036723497845,0.06771329271954397,0.20678502553038683,-0.3106257638193486,-0.11279698951534836,3.0538320752096526,0.39970707692307694,1.1355796170508639,2.8463190297313794,38.99461818246148,Normal
-0.0005501787755791175,0.06678072513953602,0.0667829914487765,0.2080367178380791,-0.2971400681334342,-0.172281510235457,3.115115286294635,0.40095876923076923,1.1373631133405162,2.800185599006164,37.66359835072396,Normal
0.000451745503267036,0.06540239429576356,0.0654039544188136,0.2171214360080747,-0.18992532248841032,-0.03419942473507463,3.3196989020842653,0.4251581538461538,1.1806984566314898,2.7142304173260636,38.252722640108814,Normal
0.001129949229228574,0.06532116989458683,0.0653309422988687,0.2171214360080747,-0.17822571594452796,-0.1005651059791724,3.323408909096565,0.4228633846153846,1.133656478990816,2.731038647644081,34.40064927592057,Normal
0.0013636229071131893,0.06482639794098809,0.0648407382548668,0.20710789754653625,-0.18549006571505622,-0.1692915865591842,3.194101467707781,0.4128498461538461,1.0954877891367738,2.7228963970676174,33.46703444842057,Normal
0.0016479224864401128,0.0643216164436349,0.06434272290199879,0.20710789754653625,-0.15093110283688205,-0.12363928695459298,3.218823945951161,0.4113895384615385,1.0645332462269694,2.7112767654435417,35.77693438499817,Normal
0.002196047185959344,0.06420415545745443,0.06424170141931122,0.2042816409150022,-0.1712504109747517,-0.15277727995402582,3.1798915047976215,0.39324000000000003,1.0808136721676662,2.7007048556760953,35.881096401509346,Normal
-0.0004286562395214256,0.0683411942319214,0.06834253854823427,0.21846748706884833,-0.21884383319447664,-0.17873707564296468,3.1966545491282066,0.40033292307692303,1.1402829603097637,2.875017953089114,40.35151844135859,Normal
-0.0007567569005791177,0.06819692618688236,0.06820112478798025,0.21846748706884833,-0.18021705421370005,-0.17172814409337314,3.203282752706488,0.4147273846153846,1.131193576411886,2.87186821991968,36.67056396794625,Normal
0.0005351712845170365,0.06190427085639063,0.06190658412935692,0.20052656399192526,-0.08226956961228415,-0.1825860564939494,3.2391799109606327,0.39678646153846153,1.0690668023247223,2.5896890229661795,34.30328073268326,Normal
-0.0006256592443291172,0.059142549104878796,0.059145858385122915,0.20052656399192526,-0.10789434444666268,-0.30698938523614466,3.3903737155554876,0.3784283076923077,1.0607421367075494,2.4576422726993017,34.145992851821866,Normal
-0.00039972715298296365,0.06458755378708049,0.06458879071476605,0.22535179476115602,-0.11404973486749093,-0.23636566153850727,3.4890232797118252,0.4418473846153846,1.1185774734058715,2.700514243080994,31.910688209732275,Normal
5.610968595934395e-05,0.0698998258581583,0.0698998483782169,0.22535179476115602,-0.29138592199377644,-0.2218347051072232,3.22392393785207,0.4418473846153846,1.184653434155312,2.9331054495104913,34.22363440657659,Normal
-0.0010048951217329633,0.0668435562559746,0.06685110939357194,0.20887117937654065,-0.2505682724688838,-0.23079854399303104,3.1244235280287254,0.3727956923076923,1.052706753715448,2.8366409674413386,38.66415912196132,Normal
-0.00161311897990604,0.06443871350314082,0.06445890125330399,0.17757887168423295,-0.24872142655064522,-0.1028187046368779,2.754916201734654,0.3502652307692308,1.0553400956214414,2.7204639118004805,37.91755314800023,Normal
-0.0010274068404829636,0.06524975805463117,0.06525784620261212,0.18436882062345933,-0.23324446096064877,-0.04307056514905993,2.825236060787368,0.36632861538461536,1.0854436390538622,2.746918097929914,37.40299523555365,Normal
-0.002242632201059887,0.06648819812351989,0.06652600911599661,0.2382859486073099,-0.1470243388644863,-0.13234395837710472,3.581846429922517,0.4226547692307692,1.0913057350278377,2.807704595506381,32.199627293555515,Normal
-0.0029733972250983484,0.06326490445092522,0.0633347394898165,0.2382859486073099,0.09151180668366932,-0.2636460311725928,3.7623261759747346,0.40450523076923073,1.0905393047654208,2.654043903204492,33.468823252181096,Normal
-0.0003583707827906562,0.06152417093806272,0.06152521466223356,0.20595056399192527,0.05538706301236429,-0.22406783787915893,3.347417230282393,0.40054153846153845,1.038002490767281,2.5836436390251354,32.51498885924445,Normal
-0.00013956910009834853,0.06671754417636368,0.06671769016129635,0.2122090255303868,-0.1930612674768608,-0.16072206242496945,3.1807010209628253,0.4068,1.0879159872991415,2.8164940541601537,34.26661438358728,Normal
-0.001157282140963733,0.06978807620418437,0.06979767103732644,0.23536533322269448,-0.1233379038818736,-0.23810586032623138,3.372108687689806,0.4170221538461538,1.146784294479241,2.943620346951867,37.352349551798106,Normal
-0.0002876778741368099,0.06824871772376713,0.06824932402227668,0.24850810245346372,0.0504840673041933,-0.24011615537231407,3.641180416794052,0.4266184615384615,1.1127813203911268,2.881216791089755,39.415873362271476,Normal
-0.0016016084630791176,0.06408921005167822,0.06410921926460453,0.24850810245346372,0.0899636307194549,-0.15509757884370323,3.876323950228414,0.4266184615384615,1.061982723700932,2.7008719513843764,37.69280381871143,Normal
-0.0012569041361560405,0.06362178049297725,0.06363419490418705,0.22368287168423298,-0.16168463178469406,-0.07184646126789856,3.5151363456316993,0.404088,1.0630866118301692,2.6769517613860425,34.67221048945121,Normal
-9.505497750219444e-05,0.06473054341384794,0.06473061320658721,0.2024041024534637,-0.256051928540717,-0.000131600478422509,3.1268682948330166,0.3909452307692307,1.099042996721521,2.7153911376810416,35.2131000117891,Normal
-0.0008909104462521943,0.06238192905612254,0.062388290521429954,0.2024041024534637,-0.2020282311256385,-0.08583110661062353,3.244264275193,0.3909452307692307,1.0622936071327558,2.616215800240187,31.576341629476104,Normal
-0.0010482887515406557,0.06608041347827748,0.06608872789490444,0.2679093332226945,-0.0478658567300525,-0.17430684711068922,4.053782564000185,0.4572849230769231,1.1359954819662905,2.7671022179247386,35.625794935873074,Normal
-0.00040848736932911766,0.07209688368542393,0.07209804088240157,0.2679093332226945,-0.07675117686772204,-0.11255321643506495,3.715903089351465,0.471888,1.2112573067107797,3.0296794464771164,35.99725737101818,Normal
0.00016092669317088238,0.06729721450352229,0.06729740691388983,0.2326533332226945,0.0028711319449628014,-0.17577464484632044,3.457092086396079,0.436632,1.1355694311832707,2.8259165326703077,35.71373138966317,Normal
-0.00115106849913681,0.06264534226239946,0.06265591644739447,0.20991425629961757,-0.1297654388966354,-0.11115538103883765,3.350270299546784,0.387816,1.0468885353376496,2.635659494031689,37.52706165094343,Normal
-0.00042152583086757945,0.0622615660065835,0.06226299290604526,0.19772020523884393,-0.13711084646287786,-0.028068838693516215,3.1755653831104262,0.3924055384615384,1.0861485175686436,2.600016576508885,33.062363567864445,Normal
0.00048566587586319,0.06284129406798898,0.06284317076248179,0.20782810245346375,-0.13751484769934663,-0.15154824268813077,3.307091281378036,0.40554830769230765,1.0886058449843856,2.627453562356879,31.075951881894387,Normal
